"nom du fichier"	"tadarida_taxon"	"temps_debut"	"temps_fin"	"frequence_mediane"	"tadarida_probabilite"	"tadarida_taxon_autre"	"observateur_taxon"	"observateur_probabilite"	"validateur_taxon"	"validateur_probabilite"	"participation"	"amph"	"Antius"	"Antped"	"Antsor"	"Aposp"	"Barbar"	"Barfis"	"Barsan"	"Barser"	"Bicbic"	"chirp"	"Cicatr"	"Cicorn"	"Concon"	"Confus"	"Corcho"	"criq"	"Cympud"	"Cyrscu"	"Decalb"	"Epheph"	"Eptnil"	"Eptser"	"Eupsp"	"gril"	"Hypsav"	"Insp11"	"Insp12"	"Inssp5"	"Inssp6"	"Inssp7"	"Inssp8"	"Inssp9"	"Isopyr"	"Lamsp."	"Leppun"	"Lyrple"	"mamm"	"Metsau"	"Micagr"	"Minsch"	"Mussp"	"Myoalc"	"Myobec"	"Myobra"	"Myocap"	"Myodas"	"Myodau"	"Myoema"	"MyoGT"	"Myomys"	"Myonat"	"noise"	"Nyclas"	"Nyclei"	"Nycnoc"	"Ortsp."	"Phafal"	"Phanan"	"Phofem"	"Phogri"	"piaf"	"Pipkuh"	"Pipnat"	"Pippip"	"Pippyg"	"Plaaff"	"Plaalb"	"Plafal"	"Plaint"	"Plasab"	"Pleaur"	"Pleaus"	"Plemac"	"Ptebon"	"Ptecor"	"Pteger"	"Ptepon"	"Ratnor"	"Rhieur"	"Rhifer"	"Rhihip"	"Roeroe"	"Rusnit"	"Sepsep"	"Tadten"	"Testes"	"Tetcan"	"Tetpyg"	"Tetvir"	"Thycor"	"Tyllil"	"Urobre"	"Urorug"	"Vesmur"	"Yerbey"	"Yerray"	"Zeuabb"	"ProbEsp_C2bs"	"IdScore"	"IdProb"	"IdV"	"ConfV"	"Session"	"TimeNum"	"IdExtrap"	"TypeE"
"Cir750016-2011-Pass1-Tron1-Chiro_0_00000_000"	"noise"	0	0.5	204	0.734	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0.004	0	0	0	0	0	0	0	0	0	0	0.002	0	0.06	0	0	0	0	0.004	0	0.012	0.002	0	0.008	0	0	0.014	0	0	0.002	0.484	0	0	0.018	0	0.002	0.012	0.006	0.084	0.02	0.016	0.012	0.092	0.022	0	0	0	0.002	0	0.004	0.004	0.002	0	0	0	0	0.004	0	0	0.008	0.002	0.028	0.002	0.008	0.004	0	0	0.036	0	0	0	0.006	0	0	0.004	0	"noise"	0.484	0.868275459846703	""	""	1	800	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00005_000"	"noise"	0	0.5	204	0.522	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0.044	0	0	0	0	0.004	0	0.012	0.002	0	0.008	0	0.002	0.014	0	0.002	0.002	0.5	0	0	0.02	0	0.004	0.01	0.006	0.098	0.022	0.01	0.012	0.076	0.022	0	0	0	0.002	0	0.004	0.002	0.002	0	0.002	0	0	0.004	0.002	0	0.006	0.002	0.03	0	0.008	0.004	0	0	0.036	0	0	0	0.008	0	0	0.004	0	"noise"	0.5	0.886531586357844	""	""	1	805	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00010_000"	"noise"	0	0.5	161	0.548	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.006	0.002	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0.04	0	0	0	0	0.004	0	0.012	0.002	0	0.008	0	0.002	0.014	0	0	0.002	0.514	0	0	0.018	0	0.006	0.01	0.006	0.092	0.022	0.008	0.012	0.076	0.024	0	0	0	0.002	0	0.004	0	0.002	0	0.002	0	0	0.004	0.002	0	0.004	0.002	0.03	0	0.008	0.006	0	0	0.034	0	0	0	0.008	0	0	0.004	0	"noise"	0.514	0.900656365097607	""	""	1	810	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00015_000"	"noise"	0	0.5	26	0.586	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0	0	0	0	0.01	0.004	0	0.004	0	0.002	0.01	0	0	0	0	0	0	0	0.006	0	0.07	0	0	0	0.002	0	0	0.002	0	0	0	0	0.002	0.002	0	0.002	0	0.434	0	0.008	0.01	0	0.03	0.028	0.004	0.108	0.036	0.006	0.006	0.058	0.018	0	0.002	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.012	0.03	0.008	0.004	0.01	0	0	0.046	0	0.002	0	0.004	0	0	0.002	0	"noise"	0.434	0.794873820105536	""	""	1	815	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00020_000"	"noise"	0	0.5	26	0.64	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0	0	0	0	0.012	0.004	0	0.006	0	0.002	0.01	0	0	0	0	0	0	0	0.006	0	0.068	0	0	0	0.002	0	0	0.002	0	0	0	0	0.002	0.002	0	0.002	0	0.444	0	0.008	0.008	0	0.024	0.028	0.004	0.106	0.036	0.006	0.006	0.056	0.018	0	0.002	0	0.006	0	0	0	0.002	0	0	0	0	0	0	0	0	0.012	0.028	0.008	0.004	0.012	0	0	0.048	0	0	0	0.004	0	0	0.002	0	"noise"	0.444	0.811655871253041	""	""	1	820	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00025_000"	"noise"	0	0.5	204	0.752	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0.004	0	0	0.002	0	0	0	0	0	0	0	0.002	0	0.062	0	0	0	0	0.004	0	0.01	0.002	0	0.008	0	0	0.014	0	0	0.002	0.482	0	0	0.018	0	0.002	0.014	0.006	0.09	0.02	0.016	0.012	0.086	0.022	0	0	0	0.002	0	0.004	0.006	0.002	0	0	0	0	0.004	0	0	0.006	0.002	0.028	0.002	0.008	0.004	0	0	0.034	0	0	0	0.006	0	0	0.004	0	"noise"	0.482	0.865826008075635	""	""	1	825	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00030_000"	"noise"	0	0.5	204	0.744	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0.004	0	0	0.002	0	0	0	0	0	0	0	0.002	0	0.062	0	0	0	0	0.004	0	0.01	0.002	0	0.008	0	0	0.014	0	0	0.002	0.484	0	0	0.018	0	0.002	0.012	0.006	0.082	0.02	0.016	0.012	0.092	0.022	0	0	0	0.002	0	0.004	0.006	0.002	0	0	0	0	0.004	0	0	0.006	0.002	0.028	0.002	0.008	0.004	0	0	0.036	0	0	0	0.006	0	0	0.004	0	"noise"	0.484	0.868275459846703	""	""	1	830	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00035_000"	"noise"	0	0.5	29	0.732	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0	0	0	0	0.02	0.002	0	0.002	0	0.002	0.01	0	0	0	0	0	0	0	0.008	0	0.088	0	0	0	0.004	0	0	0.002	0	0	0	0	0	0.002	0	0	0	0.452	0	0.008	0.004	0	0.01	0.032	0.004	0.09	0.032	0.012	0.006	0.062	0.016	0	0.002	0	0.006	0	0	0	0.004	0	0	0	0	0	0	0	0	0.008	0.026	0.008	0.004	0.01	0	0	0.05	0	0	0	0.002	0	0	0.002	0	"noise"	0.452	0.824306838685918	""	""	1	835	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00040_000"	"noise"	0	0.3	30	0.76	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0	0	0	0	0.024	0.002	0	0.002	0	0.002	0.014	0	0	0	0	0	0	0	0.008	0	0.09	0	0	0	0.006	0	0	0.002	0	0	0	0	0.002	0.002	0	0	0	0.43	0	0.008	0.004	0	0.006	0.032	0.004	0.092	0.032	0.016	0.006	0.054	0.016	0	0.002	0	0.006	0	0.002	0	0.004	0	0	0	0	0	0	0	0	0.012	0.018	0.01	0.004	0.014	0	0	0.06	0	0	0	0.002	0	0	0.002	0	"noise"	0.43	0.787857504351781	""	""	1	840	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00045_000"	"noise"	0.2	0.3	181	0.55	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0.006	0	0	0	0	0	0	0	0	0	0	0.002	0	0.038	0	0	0	0	0.004	0	0.012	0.002	0	0.008	0	0.004	0.014	0	0	0.002	0.53	0	0	0.016	0	0.006	0.008	0.006	0.086	0.022	0.01	0.01	0.066	0.024	0	0	0	0.002	0	0.006	0.002	0.002	0	0.002	0	0	0.004	0.002	0	0.004	0.004	0.026	0	0.008	0.004	0	0	0.036	0	0	0	0.008	0	0	0.004	0	"noise"	0.53	0.914864748639981	""	""	1	845	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00055_000"	"noise"	0.3	0.5	145	0.544	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.006	0.002	0	0.006	0	0	0	0	0	0	0	0	0	0	0.002	0	0.04	0	0	0	0	0.004	0	0.012	0.002	0	0.008	0	0.004	0.014	0	0	0.002	0.53	0	0	0.016	0	0.004	0.01	0.006	0.092	0.022	0.012	0.01	0.062	0.024	0	0	0	0.002	0	0.006	0	0.002	0	0.002	0	0	0.004	0.002	0	0.004	0.004	0.026	0	0.008	0.006	0	0	0.028	0	0	0	0.008	0	0	0.004	0	"noise"	0.53	0.914864748639981	""	""	1	855	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00060_000"	"noise"	0	0.5	204	0.808	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008	0.002	0	0.004	0	0	0.002	0	0	0	0	0	0	0	0.002	0	0.076	0	0	0	0	0.004	0	0.01	0.002	0	0.006	0	0.002	0.012	0	0	0.002	0.486	0	0.002	0.016	0	0.002	0.018	0.006	0.084	0.02	0.016	0.012	0.07	0.022	0	0	0	0.002	0	0.002	0.004	0.002	0	0	0	0	0.004	0	0	0.006	0.002	0.03	0.002	0.012	0.004	0	0	0.032	0	0	0	0.006	0	0	0.004	0	"noise"	0.486	0.87068687348725	""	""	1	860	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00065_000"	"noise"	0	0.5	204	0.526	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0.044	0	0	0	0	0.004	0	0.012	0.002	0	0.008	0	0.002	0.014	0	0.002	0.002	0.5	0	0	0.02	0	0.004	0.01	0.006	0.098	0.022	0.01	0.012	0.076	0.022	0	0	0	0.002	0	0.004	0.002	0.002	0	0.002	0	0	0.004	0.002	0	0.006	0.002	0.03	0	0.008	0.004	0	0	0.036	0	0	0	0.008	0	0	0.004	0	"noise"	0.5	0.886531586357844	""	""	1	865	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00070_000"	"noise"	0	0.3	204	0.688	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0.008	0	0	0	0	0	0	0	0	0	0	0.002	0	0.052	0	0	0	0	0.004	0	0.012	0.002	0	0.008	0	0.002	0.014	0	0	0.002	0.492	0	0	0.016	0	0.002	0.01	0.006	0.092	0.022	0.018	0.012	0.076	0.024	0	0	0	0.002	0	0.008	0.002	0.002	0	0	0	0	0.004	0	0	0.008	0.004	0.024	0.002	0.008	0.004	0	0	0.034	0	0	0	0.008	0	0	0.004	0	"noise"	0.492	0.877696389290476	""	""	1	870	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00080_000"	"noise"	0.4	0.5	186	0.524	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0.006	0	0	0	0	0	0	0	0	0	0	0.002	0	0.04	0	0	0	0	0.004	0	0.012	0.002	0	0.008	0	0.004	0.014	0	0.002	0.002	0.52	0	0	0.018	0	0.004	0.008	0.006	0.088	0.022	0.012	0.01	0.068	0.022	0	0	0	0.002	0	0.006	0.002	0.002	0	0.002	0	0	0.004	0.002	0	0.006	0.004	0.026	0	0.008	0.004	0	0	0.036	0	0	0	0.008	0	0	0.004	0	"noise"	0.52	0.906216342566727	""	""	1	880	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00085_000"	"noise"	0	0.5	204	0.77	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0.004	0	0	0.002	0	0	0	0	0	0	0	0.002	0	0.068	0	0	0	0	0.004	0	0.01	0.002	0	0.006	0	0	0.014	0	0	0.002	0.486	0	0	0.016	0	0.002	0.016	0.006	0.09	0.02	0.016	0.012	0.078	0.022	0	0	0	0.002	0	0.002	0.006	0.002	0	0	0	0	0.004	0	0	0.006	0.002	0.026	0.002	0.014	0.004	0	0	0.032	0	0	0	0.006	0	0	0.004	0	"noise"	0.486	0.87068687348725	""	""	1	885	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00090_000"	"noise"	0	0.5	204	0.716	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0.052	0	0	0	0	0.008	0	0.012	0.002	0	0.008	0	0	0.014	0	0	0.002	0.482	0	0	0.018	0	0.002	0.012	0.006	0.084	0.022	0.014	0.014	0.096	0.024	0	0	0	0.002	0	0.004	0.002	0.002	0	0	0	0	0.004	0	0	0.008	0.002	0.028	0.002	0.008	0.004	0	0	0.038	0	0	0	0.006	0	0	0.004	0	"noise"	0.482	0.865826008075635	""	""	1	890	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00095_000"	"noise"	0	0.3	113	0.604	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.006	0.002	0	0.006	0	0	0	0	0	0	0	0	0	0	0.002	0	0.04	0	0	0	0	0.004	0	0.014	0.002	0	0.008	0	0.002	0.014	0	0	0.002	0.518	0	0	0.016	0	0.006	0.01	0.006	0.09	0.022	0.012	0.008	0.066	0.024	0	0	0	0.002	0	0.006	0	0.002	0	0.002	0	0	0.004	0	0	0.01	0.004	0.026	0	0.01	0.006	0	0	0.032	0	0	0	0.008	0	0	0.004	0	"noise"	0.518	0.904394726863213	""	""	1	895	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00105_000"	"noise"	0.1	0.5	204	0.756	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008	0.002	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0.002	0	0.066	0	0	0	0	0.004	0	0.01	0.002	0	0.008	0	0	0.014	0	0	0.002	0.482	0	0	0.018	0	0.002	0.014	0.006	0.092	0.02	0.018	0.01	0.078	0.022	0	0	0	0.002	0	0.006	0.006	0.002	0	0	0	0	0.004	0	0	0.006	0.004	0.024	0.002	0.01	0.004	0	0	0.03	0	0	0	0.006	0	0	0.004	0	"noise"	0.482	0.865826008075635	""	""	1	905	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00110_000"	"noise"	0	0.5	204	0.554	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0.044	0	0	0	0	0.004	0	0.012	0.002	0	0.008	0	0.002	0.014	0	0	0.002	0.5	0	0	0.018	0	0.006	0.01	0.006	0.102	0.022	0.008	0.012	0.076	0.024	0	0	0	0.002	0	0.004	0.002	0.002	0	0.002	0	0	0.004	0.002	0	0.004	0.002	0.03	0	0.008	0.004	0	0	0.036	0	0	0	0.008	0	0	0.004	0	"noise"	0.5	0.886531586357844	""	""	1	910	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00115_000"	"noise"	0	0.5	204	0.68	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0.004	0	0	0	0	0	0	0	0	0	0	0.002	0	0.05	0	0	0	0	0.004	0	0.012	0.002	0	0.008	0	0	0.014	0	0	0.002	0.494	0	0	0.018	0	0.002	0.01	0.006	0.088	0.022	0.014	0.014	0.084	0.024	0	0	0	0.002	0	0.004	0.002	0.002	0	0	0	0	0.004	0	0	0.006	0.002	0.028	0.002	0.008	0.004	0	0	0.04	0	0	0	0.008	0	0	0.004	0	"noise"	0.494	0.879959182314631	""	""	1	915	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00140_000"	"noise"	0.2	0.3	180	0.58	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0.006	0	0	0	0	0	0	0	0	0	0	0.002	0	0.038	0	0	0	0	0.004	0	0.012	0.002	0	0.008	0	0.002	0.014	0	0	0.002	0.526	0	0	0.016	0	0.006	0.008	0.006	0.086	0.022	0.012	0.01	0.066	0.026	0	0	0	0.002	0	0.006	0.002	0.002	0	0.002	0	0	0.004	0.002	0	0.004	0.004	0.026	0	0.008	0.004	0	0	0.038	0	0	0	0.008	0	0	0.004	0	"noise"	0.526	0.911495722237458	""	""	1	940	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00165_000"	"noise"	0.3	0.4	92	0.506	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.006	0.002	0.002	0.006	0	0	0.004	0	0	0	0	0	0	0	0.002	0	0.038	0	0	0	0	0.004	0.002	0.014	0.002	0	0.008	0	0.004	0.014	0	0.004	0.002	0.498	0	0	0.016	0	0.004	0.012	0.006	0.088	0.022	0.014	0.01	0.064	0.024	0	0	0	0.002	0	0.006	0	0.002	0	0.002	0	0	0.004	0.004	0	0.004	0.004	0.03	0.002	0.016	0.006	0	0	0.03	0	0	0	0.006	0	0	0.006	0	"noise"	0.498	0.884376405579221	""	""	1	965	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00185_000"	"noise"	0.2	0.5	34	0.554	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0	0	0	0.016	0.004	0	0.004	0	0	0.012	0	0	0	0	0	0	0	0.006	0	0.084	0	0	0	0.008	0	0.006	0.002	0	0	0	0	0.004	0.002	0	0.004	0	0.414	0	0.008	0.004	0	0.018	0.024	0.004	0.1	0.034	0.01	0.01	0.048	0.018	0.002	0	0	0.004	0	0.002	0	0.004	0	0	0	0	0	0	0.002	0.004	0.018	0.022	0.008	0.004	0.014	0	0	0.048	0	0	0	0.01	0	0	0.006	0	"noise"	0.414	0.758058185182201	""	""	1	985	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00190_000"	"noise"	0	0.5	204	0.794	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0.004	0	0	0.002	0	0	0	0	0	0	0	0.002	0	0.074	0	0	0	0	0.004	0	0.01	0.002	0	0.006	0	0	0.012	0	0	0.002	0.484	0	0.002	0.016	0	0.002	0.018	0.006	0.086	0.02	0.016	0.012	0.074	0.022	0	0	0	0.002	0	0.002	0.006	0.002	0	0	0	0	0.004	0	0	0.006	0.002	0.026	0.002	0.012	0.004	0	0	0.036	0	0	0	0.006	0	0	0.004	0	"noise"	0.484	0.868275459846703	""	""	1	990	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00195_000"	"noise"	0	0.5	204	0.766	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0.004	0	0	0.002	0	0	0	0	0	0	0	0.002	0	0.066	0	0	0	0	0.004	0	0.01	0.002	0	0.006	0	0	0.014	0	0	0.002	0.482	0	0	0.016	0	0.002	0.016	0.006	0.092	0.02	0.016	0.012	0.08	0.022	0	0	0	0.002	0	0.002	0.006	0.002	0	0	0	0	0.004	0	0	0.006	0.002	0.028	0.002	0.014	0.004	0	0	0.032	0	0	0	0.006	0	0	0.004	0	"noise"	0.482	0.865826008075635	""	""	1	995	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00200_000"	"noise"	0	0	126	0.212	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0	0	0	0	0	0.006	0	0	0.002	0	0.002	0	0	0	0.002	0	0	0	0	0.002	0.004	0	0.006	0.002	0	0.002	0	0	0	0	0	0	0	0.004	0	0.062	0	0	0	0	0.014	0.002	0.016	0.002	0.002	0.012	0	0.004	0.046	0	0.012	0.01	0.414	0	0.004	0.016	0	0.004	0.008	0.008	0.056	0.034	0.01	0.014	0.032	0.032	0	0	0	0.006	0	0	0.002	0.004	0	0.002	0	0	0.004	0	0	0.008	0.002	0.026	0	0.004	0.014	0	0	0.07	0	0	0	0.008	0	0	0.004	0	"noise"	0.414	0.758058185182201	""	""	1	1000	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00210_000"	"noise"	0.2	0.3	154	0.356	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.006	0.002	0	0.008	0.002	0.002	0.006	0	0	0	0	0	0	0	0.002	0	0.058	0	0	0	0	0.004	0	0.016	0.002	0	0.01	0	0.002	0.026	0	0.016	0.004	0.496	0	0	0.016	0	0.004	0.008	0.008	0.07	0.024	0.01	0.01	0.048	0.024	0	0	0	0.002	0	0.006	0	0.002	0	0.002	0	0	0.004	0.002	0	0.008	0.002	0.024	0	0.008	0.004	0	0	0.036	0	0	0	0.008	0	0	0.004	0	"noise"	0.496	0.882185729988832	""	""	1	1010	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00240_000"	"noise"	0	0.1	243	0.446	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0.006	0	0.002	0	0	0	0	0	0	0	0	0.002	0	0.048	0	0	0	0	0.004	0	0.014	0.002	0	0.008	0	0.002	0.016	0	0.004	0.002	0.52	0	0	0.018	0	0.004	0.008	0.006	0.088	0.022	0.012	0.01	0.056	0.024	0	0	0	0.002	0	0.006	0.002	0.002	0	0.002	0	0	0.004	0.002	0	0.008	0.002	0.026	0	0.008	0.004	0	0	0.032	0	0	0	0.008	0	0	0.004	0	"noise"	0.52	0.906216342566727	""	""	1	1040	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00250_000"	"noise"	0.4	0.5	204	0.58	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0.006	0	0	0	0	0	0	0	0	0	0	0.002	0	0.042	0	0	0	0	0.004	0	0.012	0.002	0	0.008	0	0.002	0.014	0	0	0.002	0.512	0	0	0.016	0	0.006	0.008	0.006	0.094	0.022	0.012	0.01	0.068	0.026	0	0	0	0.002	0	0.006	0.002	0.002	0	0.002	0	0	0.004	0.002	0	0.004	0.004	0.026	0	0.008	0.004	0	0	0.038	0	0	0	0.008	0	0	0.004	0	"noise"	0.512	0.898738822048152	""	""	1	1050	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00255_000"	"noise"	0	0.5	204	0.792	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0.004	0	0	0.002	0	0	0	0	0	0	0	0.002	0	0.07	0	0	0	0	0.004	0	0.01	0.002	0	0.006	0	0	0.014	0	0	0.002	0.484	0	0.002	0.016	0	0.002	0.018	0.006	0.088	0.02	0.016	0.012	0.074	0.022	0	0	0	0.002	0	0.002	0.006	0.002	0	0	0	0	0.004	0	0	0.006	0.002	0.026	0.002	0.012	0.004	0	0	0.036	0	0	0	0.006	0	0	0.004	0	"noise"	0.484	0.868275459846703	""	""	1	1055	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00260_000"	"noise"	0	0.5	204	0.63	"Phogri"	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0.004	0	0	0	0	0	0	0	0	0	0	0.002	0	0.046	0	0	0	0	0.004	0	0.012	0.002	0	0.008	0	0	0.014	0	0	0.002	0.494	0	0	0.018	0	0.002	0.01	0.006	0.098	0.022	0.012	0.014	0.082	0.024	0	0	0	0.002	0	0.004	0.002	0.002	0	0	0	0	0.004	0	0	0.006	0.002	0.03	0	0.008	0.004	0	0	0.038	0	0	0	0.008	0	0	0.004	0	"noise"	0.494	0.879959182314631	""	""	1	1060	"noise"	0
"Cir750016-2011-Pass1-Tron1-Chiro_0_00265_000"	"noise"	0	0.2	204	0.552	""	""	""	""	""	"58c1c2fd1d1968f8140000b2"	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.002	0	0.006	0	0	0	0	0	0	0	0	0	0	0.002	0	0.044	0	0	0	0	0.004	0	0.012	0.002	0	0.008	0	0.004	0.014	0	0	0.002	0.512	0	0	0.016	0	0.006	0.01	0.006	0.1	0.022	0.01	0.01	0.066	0.024	0	0	0	0.002	0	0.006	0.002	0.002	0	0.002	0	0	0.004	0.002	0	0.004	0.004	0.026	0	0.008	0.004	0	0	0.032	0	0	0	0.008	0	0	0.004	0	"noise"	0.512	0.898738822048152	""	""	1	1065	"noise"	0
